      82.600   302.62    33.5   -75594.4488  -94055.2909  297257.5188       1.0257
      82.800   301.63    51.2   -75558.0931  -93958.5445  297348.7651       1.0253
      83.000   301.70  -231.6   -75566.0375  -93970.4287  297334.9354       1.0254
      83.200   299.66   -33.4   -75624.7142  -93904.8095  297175.8314       1.0259
      83.400   300.52  -199.9   -75699.0424  -94031.4162  297126.0350       1.0261
      83.600   300.80  -116.8   -75840.0795  -94189.8581  297142.7796       1.0261
      83.800   298.76   -78.5   -75931.5305  -94156.9994  297058.8709       1.0263
      84.000   298.83   -63.1   -75893.6172  -94122.9932  296989.0540       1.0266
      84.200   301.01    26.9   -75941.4517  -94303.6245  296832.1311       1.0271
      84.400   301.34  -143.7   -76036.5890  -94419.2926  296897.1067       1.0269
      84.600   300.60   -87.5   -76039.1847  -94376.3807  296780.6667       1.0273
      84.800   301.18   306.6   -75976.3256  -94349.4275  296891.6167       1.0269
      85.000   299.41    74.7   -76129.8087  -94394.5274  296953.4432       1.0267
      85.200   299.77   -82.2   -75999.9751  -94286.5426  297075.7124       1.0263
      85.400   300.33     4.1   -75990.8673  -94311.7106  297045.2552       1.0264
      85.600   297.73    29.8   -75974.4009  -94136.8521  297167.7692       1.0260
      85.800   298.22    72.3   -75974.1756  -94166.1768  297223.6874       1.0258
      86.000   297.80    80.8   -75911.1195  -94077.4542  297129.5713       1.0261
      86.200   300.90  -277.7   -75828.7516  -94184.2010  297033.1421       1.0264
      86.400   298.18    -1.8   -76108.7825  -94298.5384  296927.9943       1.0268
      86.600   295.41   275.1   -76120.5258  -94141.3245  296922.6782       1.0268
      86.800   300.04   196.0   -76012.5342  -94315.9745  297063.6046       1.0263
      87.000   298.56     4.7   -76046.1547  -94259.2836  297041.7679       1.0264
      87.200   298.38    53.9   -75885.2753  -94087.1778  296980.6261       1.0266
      87.400   300.16   -28.1   -75802.8411  -94113.1650  296778.8820       1.0273
      87.600   301.84     9.6   -75727.1489  -94140.1011  296861.2851       1.0270
      87.800   299.40   249.2   -75885.7662  -94149.7542  296950.8532       1.0267
      88.000   300.88   -52.7   -75832.4918  -94187.2019  296963.1308       1.0267
      88.200   299.83    92.5   -75848.1478  -94138.3630  296763.8037       1.0274
      88.400   300.11   181.6   -75719.8750  -94027.4053  296991.2478       1.0266
      88.600   301.76   -76.8   -75669.4632  -94077.8108  297076.3767       1.0263
      88.800   299.41   107.4   -75551.5214  -93816.4681  297097.0188       1.0262
      89.000   299.73   138.2   -75536.6046  -93821.2494  297192.5304       1.0259
      89.200   300.75   -78.9   -75521.1338  -93867.5443  297226.5534       1.0258
      89.400   300.45    61.7   -75572.6997  -93900.9537  297227.3193       1.0258
      89.600   301.78  -253.4   -75637.0155  -94046.2470  297310.9160       1.0255
      89.800   300.30   -86.8   -75555.5062  -93874.9162  297322.9983       1.0254
      90.000   303.40    62.6   -75440.7044  -93948.9805  297388.3733       1.0252
      90.200   302.87    28.4   -75557.9805  -94033.9836  297510.9890       1.0248
      90.400   302.93    61.6   -75401.9774  -93881.8230  297699.4825       1.0241
      90.600   301.38   122.4   -75642.2806  -94027.1578  297688.6692       1.0242
      90.800   302.39   302.2   -75698.2707  -94144.6800  297775.9023       1.0239
      91.000   299.35    66.0   -75761.3506  -94022.5110  297901.0123       1.0234
      91.200   299.18    39.4   -75680.6980  -93931.7370  297904.7103       1.0234
      91.400   301.10   247.8   -75604.6751  -93972.6485  297937.8765       1.0233
      91.600   301.74    29.5   -75580.9625  -93988.2159  297910.8685       1.0234
      91.800   300.09   -55.3   -75590.7652  -93897.1244  298032.5877       1.0230
      92.000   300.07   222.0   -75633.9207  -93939.0550  297904.9198       1.0234
      92.200   299.76    -0.1   -75737.2925  -94023.5998  298050.0575       1.0229
      92.400   303.70     0.1   -75755.7089  -94282.0618  298053.7590       1.0229
      92.600   299.76    11.6   -75820.3931  -94106.7004  297932.5809       1.0233
      92.800   298.61  -274.3   -75909.4919  -94125.8212  297711.1718       1.0241
      93.000   299.54   -42.5   -75883.1279  -94156.0029  297572.7060       1.0246
      93.200   297.28   113.4   -75850.8092  -93986.0007  297616.1633       1.0244
      93.400   299.31    73.2   -75791.7381  -94050.3751  297726.8883       1.0240
      93.600   298.83   186.8   -75823.3659  -94053.1233  297542.6959       1.0247
      93.800   297.19    42.8   -75987.9117  -94117.3290  297612.7817       1.0244
      94.000   301.76    54.8   -75991.9201  -94400.0991  297722.7569       1.0241
      94.200   297.84   134.2   -75971.5215  -94140.9028  297674.3924       1.0242
      94.400   298.84   202.9   -76081.3781  -94311.7295  297638.3071       1.0243
      94.600   298.79   -71.5   -75988.7336  -94215.7618  297520.1012       1.0248
      94.800   299.12  -130.8   -76083.0627  -94330.0820  297457.3461       1.0250
      95.000   299.75  -124.1   -75928.1519  -94214.0124  297390.1459       1.0252
      95.200   300.29   -14.6   -75931.1396  -94249.3848  297079.8339       1.0263
      95.400   299.34  -327.5   -75959.7489  -94220.4983  297057.9893       1.0263
      95.600   298.66   194.3   -75966.7746  -94186.1495  297050.4943       1.0264
      95.800   299.95     9.7   -75889.5091  -94187.1145  297170.9550       1.0260
      96.000   297.79  -183.9   -75857.3679  -94023.6509  297192.3019       1.0259
      96.200   300.47    21.0   -75930.3978  -94260.1449  297000.0350       1.0265
      96.400   297.17  -105.3   -76006.7679  -94134.7802  296948.6962       1.0267
      96.600   298.26   -58.8   -76068.5162  -94263.4913  296901.7846       1.0269
      96.800   298.84   -15.9   -75997.0485  -94226.8901  296972.3317       1.0266
      97.000   299.93  -100.6   -75952.8490  -94249.5817  296906.8303       1.0269
      97.200   296.46   -13.2   -75967.6411  -94052.5836  297034.1569       1.0264
      97.400   298.38   -54.4   -76048.8146  -94251.0106  296984.5877       1.0266
      97.600   297.03   355.0   -76015.7946  -94135.2289  297065.2707       1.0263
      97.800   302.06    16.2   -75938.8978  -94365.3391  297210.3542       1.0258
      98.000   301.15    79.1   -75693.4494  -94064.6696  297091.2253       1.0262
      98.200   300.89  -133.3   -75683.6434  -94038.5161  297023.9151       1.0265
      98.400   301.99   143.9   -75638.9854  -94061.4757  297073.9144       1.0263
      98.600   300.20    55.5   -75713.8363  -94027.1166  297169.7151       1.0260
      98.800   298.02    14.0   -75728.8368  -93908.8264  297259.6338       1.0256
      99.000   299.60  -181.9   -75809.1503  -94085.8437  297156.6272       1.0260
      99.200   300.15   -58.1   -75868.8854  -94179.0397  297108.8319       1.0262
      99.400   298.14   -92.4   -75943.2750  -94130.6609  296964.5047       1.0267
      99.600   298.52   -15.8   -76026.8668  -94237.2941  296882.9589       1.0270
      99.800   297.90    39.5   -75979.8622  -94152.3237  296848.8427       1.0271
     100.000   299.25   256.9   -75958.8180  -94214.0575  296776.5734       1.0273
     100.200   299.59   181.5   -75887.7580  -94163.7567  296894.7929       1.0269
     100.400   298.15   125.4   -75940.3190  -94128.5919  296870.3864       1.0270
     100.600   301.09   245.6   -75814.6807  -94181.8411  296929.8449       1.0268
     100.800   299.12   -93.2   -75844.1988  -94091.1022  297033.3229       1.0264
     101.000   300.89   168.3   -75811.7777  -94167.0842  297043.7327       1.0264
     101.200   301.78    97.6   -75700.7558  -94110.3305  297166.4796       1.0260
     101.400   300.14   -92.9   -75840.5812  -94149.8978  297122.7942       1.0261
     101.600   299.46  -175.2   -75908.7294  -94176.8270  297039.3495       1.0264
     101.800   301.59  -325.5   -75987.7524  -94385.7001  296946.4275       1.0267
     102.000   297.81    95.1   -76086.3597  -94253.3819  296917.0178       1.0268
     102.200   298.63    62.9   -75871.9951  -94088.9599  296922.6390       1.0268
     102.400   296.66  -238.9   -75982.8798  -94080.1789  296945.9466       1.0267
     102.600   301.77   -92.7   -75797.8182  -94206.7222  296779.9405       1.0273
     102.800   298.52  -119.2   -75865.8880  -94076.4699  296828.6394       1.0271
     103.000   299.40   -15.5   -75902.5808  -94166.5271  296820.0212       1.0272
     103.200   297.64  -120.9   -75798.3418  -93955.2583  296726.9404       1.0275
     103.400   298.69    60.2   -75898.5819  -94119.2296  296708.7173       1.0276
     103.600   300.97    12.2   -75949.9729  -94309.7129  296819.3464       1.0272
     103.800   299.78  -160.1   -75870.0003  -94157.1966  296725.7242       1.0275
     104.000   301.20   -88.2   -75861.5798  -94235.5634  296614.0559       1.0279
     104.200   299.15   -43.0   -75912.3744  -94161.3445  296522.3034       1.0282
     104.400   299.91   235.2   -75905.4237  -94200.4876  296421.7018       1.0285
     104.600   300.27   280.7   -75875.7317  -94192.7642  296604.0248       1.0279
     104.800   301.67   301.8   -75929.7853  -94332.6879  296582.3868       1.0280
     105.000   298.27   -19.3   -76084.8691  -94280.0728  296721.7889       1.0275
     105.200   300.02    22.6   -75897.6651  -94199.6839  296757.3083       1.0274
     105.400   300.02  -240.6   -75810.7847  -94112.5676  296848.4996       1.0271
     105.600   300.35    32.7   -75717.4355  -94039.5399  296692.0931       1.0276
     105.800   298.36    19.1   -75683.5284  -93884.2725  296644.4066       1.0278
     106.000   300.03   187.1   -75656.3986  -93959.2639  296669.3237       1.0277
     106.200   301.80  -112.5   -75530.0464  -93940.9018  296876.9692       1.0270
     106.400   301.08    -8.9   -75505.1376  -93872.0588  297056.2858       1.0264
     106.600   301.97   155.3   -75448.1509  -93868.9071  297080.5190       1.0263
     106.800   301.23   231.3   -75504.3865  -93880.5534  297238.6180       1.0257
     107.000   301.34   172.3   -75575.2529  -93957.6366  297414.7110       1.0251
     107.200   298.10   -47.1   -75638.9456  -93823.7003  297599.2368       1.0245
     107.400   299.27   144.4   -75450.4083  -93706.4449  297705.8831       1.0241
     107.600   302.62   125.3   -75422.9742  -93883.7941  297895.7405       1.0235
     107.800   301.28   136.9   -75396.1629  -93774.9696  297950.8117       1.0233
     108.000   303.48   187.9   -75514.8970  -94028.2139  297992.6046       1.0231
     108.200   299.67   111.8   -75573.4918  -93854.3132  297938.0162       1.0233
     108.400   300.92   255.3   -75651.1254  -94008.2275  298074.4426       1.0228
     108.600   299.88   -18.3   -75589.6616  -93883.2854  298293.1747       1.0221
     108.800   299.82   -68.2   -75539.6292  -93829.3307  298214.9587       1.0224
     109.000   299.38  -110.7   -75767.4916  -94030.6946  298187.0584       1.0225
     109.200   299.85  -149.0   -75826.4682  -94118.0014  298069.7226       1.0229
     109.400   298.43  -142.4   -75847.5342  -94052.3930  298031.2493       1.0230
     109.600   301.00  -138.7   -75784.9037  -94146.4499  297813.7017       1.0237
     109.800   299.52    79.9   -75859.7096  -94131.3015  297602.1090       1.0245
     110.000   300.68    16.4   -75898.5100  -94240.9980  297610.8404       1.0244
     
